tau,eps_steg,eps_alias,err_cat,err_contradict,err_delete,err_paraphrase,err_polarity,err_resample,err_shuffle,err_translate,err_unrelated,err_vocab
0.2010379255863658,0.0013020833333333333,0.7189638318670577,0.02734375,0.9315068493150684,0.987279843444227,0.0,1.0,0.990234375,0.00390625,0.0,0.0,1.0
0.20797026784796463,0.0013020833333333333,0.7204301075268817,0.02734375,0.9344422700587084,0.987279843444227,0.0,1.0,0.994140625,0.00390625,0.0,0.0,1.0
0.21490261010956344,0.0013020833333333333,0.7204301075268817,0.02734375,0.9344422700587084,0.9882583170254403,0.0,1.0,0.994140625,0.00390625,0.0,0.0,1.0
0.22183495237116227,0.0013020833333333333,0.7218963831867058,0.02734375,0.9373776908023483,0.9882583170254403,0.0,1.0,0.994140625,0.00390625,0.0,0.0,1.0
0.2287672946327611,0.0013020833333333333,0.7228739002932552,0.02734375,0.9393346379647749,0.9892367906066536,0.0,1.0,0.99609375,0.00390625,0.0,0.0,1.0
0.2356996368943599,0.0013020833333333333,0.7233626588465298,0.02734375,0.9403131115459883,0.9892367906066536,0.0,1.0,0.99609375,0.00390625,0.0,0.0,1.0
0.24263197915595874,0.0,0.7238514173998045,0.02734375,0.9412915851272016,0.9902152641878669,0.0,1.0,0.99609375,0.0,0.0,0.0,1.0
0.24956432141755755,0.0,0.7248289345063539,0.03515625,0.9412915851272016,0.9902152641878669,0.0,1.0,0.99609375,0.0,0.0,0.0,1.0
0.25649666367915636,0.0,0.7258064516129032,0.03515625,0.9432485322896281,0.9902152641878669,0.0,1.0,0.99609375,0.0,0.0,0.0,1.0
0.2634290059407552,0.0,0.7267839687194526,0.03515625,0.9452054794520548,0.9911937377690803,0.0,1.0,0.998046875,0.0,0.0,0.0,1.0
0.270361348202354,0.0,0.7272727272727273,0.03515625,0.9461839530332681,0.9921722113502935,0.0,1.0,0.998046875,0.0,0.0,0.0,1.0
0.27729369046395286,0.0,0.7282502443792767,0.03515625,0.9481409001956947,0.9921722113502935,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.28422603272555164,0.0,0.7287390029325513,0.03515625,0.949119373776908,0.9921722113502935,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.29115837498715047,0.0,0.7297165200391007,0.03515625,0.9510763209393346,0.9931506849315068,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.2980907172487493,0.0,0.7321603128054741,0.046875,0.9530332681017613,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.30502305951034814,0.0,0.7336265884652982,0.0546875,0.9540117416829745,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.3119554017719469,0.0,0.7346041055718475,0.0546875,0.9559686888454012,0.9941291585127201,0.0,1.0,1.0,0.0,0.0,0.0,1.0
