tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
0.9635248769793594,0.03517915309446254,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.072265625,0.0
0.9697815320246799,0.03517915309446254,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.072265625,0.0
0.9760381870700005,0.03517915309446254,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.072265625,0.0
0.9822948421153209,0.03517915309446254,0.690260133091349,1.0,0.994768962510898,0.029354207436399216,1.0,0.00390625,0.072265625,0.0
0.9885514971606414,0.033876221498371335,0.690260133091349,1.0,0.995640802092415,0.0273972602739726,1.0,0.00390625,0.0703125,0.0
0.994808152205962,0.031921824104234525,0.690260133091349,1.0,0.9965126416739319,0.0273972602739726,1.0,0.001953125,0.06640625,0.0
1.0010648072512824,0.031921824104234525,0.690260133091349,1.0,0.9965126416739319,0.0273972602739726,1.0,0.001953125,0.06640625,0.0
1.007321462296603,0.03061889250814332,0.690260133091349,1.0,0.9965126416739319,0.0273972602739726,1.0,0.001953125,0.0625,0.0
1.0135781173419236,0.02996742671009772,0.690260133091349,1.0,0.997384481255449,0.0273972602739726,1.0,0.001953125,0.060546875,0.0
1.019834772387244,0.02996742671009772,0.690260133091349,1.0,0.997384481255449,0.0273972602739726,1.0,0.001953125,0.060546875,0.0
1.0260914274325645,0.029315960912052116,0.690260133091349,1.0,0.997384481255449,0.0273972602739726,1.0,0.001953125,0.05859375,0.0
1.032348082477885,0.028664495114006514,0.690260133091349,1.0,0.997384481255449,0.0273972602739726,1.0,0.001953125,0.056640625,0.0
1.0386047375232055,0.028013029315960912,0.690260133091349,1.0,0.997384481255449,0.0273972602739726,1.0,0.001953125,0.0546875,0.0
1.0448613925685262,0.025407166123778503,0.690260133091349,1.0,0.998256320836966,0.025440313111545987,1.0,0.0,0.05078125,0.0
1.0511180476138466,0.025407166123778503,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.05078125,0.0
1.057374702659167,0.025407166123778503,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.05078125,0.0
1.0636313577044876,0.025407166123778503,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.05078125,0.0
1.069888012749808,0.024755700325732898,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.048828125,0.0
1.0761446677951287,0.024755700325732898,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.048828125,0.0
1.0824013228404492,0.024755700325732898,0.690260133091349,1.0,0.999128160418483,0.025440313111545987,1.0,0.0,0.048828125,0.0
1.0886579778857697,0.023452768729641693,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.048828125,0.0
1.0949146329310901,0.023452768729641693,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.048828125,0.0
1.1011712879764106,0.02280130293159609,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.046875,0.0
1.1074279430217313,0.02280130293159609,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.046875,0.0
1.1136845980670518,0.021498371335504887,0.690260133091349,1.0,0.999128160418483,0.021526418786692758,1.0,0.0,0.04296875,0.0
